"index","confidence","hypo_step","max_arm_length","num_threads"
2622,24,3,2,30
2623,24,3,2,31
2624,24,3,2,32
2625,24,3,3,1
2626,24,3,3,2
2627,24,3,3,3
2628,24,3,3,4
2629,24,3,3,5
2630,24,3,3,6
2631,24,3,3,7
2632,24,3,3,8
2633,24,3,3,9
2634,24,3,3,10
2635,24,3,3,11
2636,24,3,3,12
2637,24,3,3,13
2638,24,3,3,14
2639,24,3,3,15
2640,24,3,3,16
2641,24,3,3,17
2642,24,3,3,18
2643,24,3,3,19
2644,24,3,3,20
2645,24,3,3,21
2646,24,3,3,22
2647,24,3,3,23
2648,24,3,3,24
2649,24,3,3,25
2650,24,3,3,26
2651,24,3,3,27
2652,24,3,3,28
2653,24,3,3,29
2654,24,3,3,30
2655,24,3,3,31
2656,24,3,3,32
2657,24,3,4,1
2658,24,3,4,2
2659,24,3,4,3
2660,24,3,4,4
2661,24,3,4,5
2662,24,3,4,6
2663,24,3,4,7
2664,24,3,4,8
2665,24,3,4,9
2666,24,3,4,10
2667,24,3,4,11
2668,24,3,4,12
2669,24,3,4,13
2670,24,3,4,14
2671,24,3,4,15
2672,24,3,4,16
2673,24,3,4,17
2674,24,3,4,18
2675,24,3,4,19
2676,24,3,4,20
2677,24,3,4,21
2678,24,3,4,22
2679,24,3,4,23
2680,24,3,4,24
2681,24,3,4,25
2682,24,3,4,26
2683,24,3,4,27
2684,24,3,4,28
2685,24,3,4,29
2686,24,3,4,30
2687,24,3,4,31
2688,24,3,4,32
2689,24,3,5,1
2690,24,3,5,2
2691,24,3,5,3
2692,24,3,5,4
2693,24,3,5,5
2694,24,3,5,6
2695,24,3,5,7
2696,24,3,5,8
2697,24,3,5,9
2698,24,3,5,10
2699,24,3,5,11
2700,24,3,5,12
2701,24,3,5,13
2702,24,3,5,14
2703,24,3,5,15
2704,24,3,5,16
2705,24,3,5,17
2706,24,3,5,18
2707,24,3,5,19
2708,24,3,5,20
2709,24,3,5,21
2710,24,3,5,22
2711,24,3,5,23
2712,24,3,5,24
2713,24,3,5,25
2714,24,3,5,26
2715,24,3,5,27
2716,24,3,5,28
2717,24,3,5,29
2718,24,3,5,30
2719,24,3,5,31
2720,24,3,5,32
2721,24,3,6,1
2722,24,3,6,2
2723,24,3,6,3
2724,24,3,6,4
2725,24,3,6,5
2726,24,3,6,6
2727,24,3,6,7
2728,24,3,6,8
2729,24,3,6,9
2730,24,3,6,10
2731,24,3,6,11
2732,24,3,6,12
2733,24,3,6,13
2734,24,3,6,14
2735,24,3,6,15
2736,24,3,6,16
2737,24,3,6,17
2738,24,3,6,18
2739,24,3,6,19
2740,24,3,6,20
2741,24,3,6,21
2742,24,3,6,22
2743,24,3,6,23
2744,24,3,6,24
2745,24,3,6,25
2746,24,3,6,26
2747,24,3,6,27
2748,24,3,6,28
2749,24,3,6,29
2750,24,3,6,30
2751,24,3,6,31
2752,24,3,6,32
2753,24,3,7,1
2754,24,3,7,2
2755,24,3,7,3
2756,24,3,7,4
2757,24,3,7,5
2758,24,3,7,6
2759,24,3,7,7
2760,24,3,7,8
2761,24,3,7,9
2762,24,3,7,10
2763,24,3,7,11
2764,24,3,7,12
2765,24,3,7,13
2766,24,3,7,14
2767,24,3,7,15
2768,24,3,7,16
2769,24,3,7,17
2770,24,3,7,18
2771,24,3,7,19
2772,24,3,7,20
2773,24,3,7,21
2774,24,3,7,22
2775,24,3,7,23
2776,24,3,7,24
2777,24,3,7,25
2778,24,3,7,26
2779,24,3,7,27
2780,24,3,7,28
2781,24,3,7,29
2782,24,3,7,30
2783,24,3,7,31
2784,24,3,7,32
2785,24,3,8,1
2786,24,3,8,2
2787,24,3,8,3
2788,24,3,8,4
2789,24,3,8,5
2790,24,3,8,6
2791,24,3,8,7
2792,24,3,8,8
2793,24,3,8,9
2794,24,3,8,10
2795,24,3,8,11
2796,24,3,8,12
2797,24,3,8,13
2798,24,3,8,14
2799,24,3,8,15
2800,24,3,8,16
2801,24,3,8,17
2802,24,3,8,18
2803,24,3,8,19
2804,24,3,8,20
2805,24,3,8,21
2806,24,3,8,22
2807,24,3,8,23
2808,24,3,8,24
2809,24,3,8,25
2810,24,3,8,26
2811,24,3,8,27
2812,24,3,8,28
2813,24,3,8,29
2814,24,3,8,30
2815,24,3,8,31
2816,24,3,8,32
2817,24,3,9,1
2818,24,3,9,2
2819,24,3,9,3
2820,24,3,9,4
2821,24,3,9,5
2822,24,3,9,6
2823,24,3,9,7
2824,24,3,9,8
2825,24,3,9,9
2826,24,3,9,10
2827,24,3,9,11
2828,24,3,9,12
2829,24,3,9,13
2830,24,3,9,14
2831,24,3,9,15
2832,24,3,9,16
2833,24,3,9,17
2834,24,3,9,18
2835,24,3,9,19
2836,24,3,9,20
2837,24,3,9,21
2838,24,3,9,22
2839,24,3,9,23
2840,24,3,9,24
2841,24,3,9,25
2842,24,3,9,26
2843,24,3,9,27
2844,24,3,9,28
2845,24,3,9,29
2846,24,3,9,30
2847,24,3,9,31
2848,24,3,9,32
2849,24,3,10,1
2850,24,3,10,2
2851,24,3,10,3
2852,24,3,10,4
2853,24,3,10,5
2854,24,3,10,6
2855,24,3,10,7
2856,24,3,10,8
2857,24,3,10,9
2858,24,3,10,10
2859,24,3,10,11
2860,24,3,10,12
2861,24,3,10,13
2862,24,3,10,14
2863,24,3,10,15
2864,24,3,10,16
2865,24,3,10,17
2866,24,3,10,18
2867,24,3,10,19
2868,24,3,10,20
2869,24,3,10,21
2870,24,3,10,22
2871,24,3,10,23
2872,24,3,10,24
2873,24,3,10,25
2874,24,3,10,26
2875,24,3,10,27
2876,24,3,10,28
2877,24,3,10,29
2878,24,3,10,30
2879,24,3,10,31
2880,24,3,10,32
2881,24,3,11,1
2882,24,3,11,2
2883,24,3,11,3
2884,24,3,11,4
2885,24,3,11,5
2886,24,3,11,6
2887,24,3,11,7
2888,24,3,11,8
2889,24,3,11,9
2890,24,3,11,10
2891,24,3,11,11
2892,24,3,11,12
2893,24,3,11,13
2894,24,3,11,14
2895,24,3,11,15
2896,24,3,11,16
2897,24,3,11,17
2898,24,3,11,18
2899,24,3,11,19
2900,24,3,11,20
2901,24,3,11,21
2902,24,3,11,22
2903,24,3,11,23
2904,24,3,11,24
2905,24,3,11,25
2906,24,3,11,26
2907,24,3,11,27
2908,24,3,11,28
2909,24,3,11,29
2910,24,3,11,30
2911,24,3,11,31
2912,24,3,11,32
2913,24,3,12,1
2914,24,3,12,2
2915,24,3,12,3
2916,24,3,12,4
2917,24,3,12,5
2918,24,3,12,6
2919,24,3,12,7
2920,24,3,12,8
2921,24,3,12,9
2922,24,3,12,10
2923,24,3,12,11
2924,24,3,12,12
2925,24,3,12,13
2926,24,3,12,14
2927,24,3,12,15
2928,24,3,12,16
2929,24,3,12,17
2930,24,3,12,18
2931,24,3,12,19
2932,24,3,12,20
2933,24,3,12,21
2934,24,3,12,22
2935,24,3,12,23
2936,24,3,12,24
2937,24,3,12,25
2938,24,3,12,26
2939,24,3,12,27
2940,24,3,12,28
2941,24,3,12,29
2942,24,3,12,30
2943,24,3,12,31
2944,24,3,12,32
2945,24,3,13,1
2946,24,3,13,2
2947,24,3,13,3
2948,24,3,13,4
2949,24,3,13,5
2950,24,3,13,6
2951,24,3,13,7
2952,24,3,13,8
2953,24,3,13,9
2954,24,3,13,10
2955,24,3,13,11
2956,24,3,13,12
2957,24,3,13,13
2958,24,3,13,14
2959,24,3,13,15
2960,24,3,13,16
2961,24,3,13,17
2962,24,3,13,18
2963,24,3,13,19
2964,24,3,13,20
2965,24,3,13,21
2966,24,3,13,22
2967,24,3,13,23
2968,24,3,13,24
2969,24,3,13,25
2970,24,3,13,26
2971,24,3,13,27
2972,24,3,13,28
2973,24,3,13,29
2974,24,3,13,30
2975,24,3,13,31
2976,24,3,13,32
2977,24,3,14,1
2978,24,3,14,2
2979,24,3,14,3
2980,24,3,14,4
2981,24,3,14,5
2982,24,3,14,6
2983,24,3,14,7
2984,24,3,14,8
2985,24,3,14,9
2986,24,3,14,10
2987,24,3,14,11
2988,24,3,14,12
2989,24,3,14,13
2990,24,3,14,14
2991,24,3,14,15
2992,24,3,14,16
2993,24,3,14,17
2994,24,3,14,18
2995,24,3,14,19
2996,24,3,14,20
2997,24,3,14,21
2998,24,3,14,22
2999,24,3,14,23
3000,24,3,14,24
3001,24,3,14,25
3002,24,3,14,26
3003,24,3,14,27
3004,24,3,14,28
3005,24,3,14,29
3006,24,3,14,30
3007,24,3,14,31
3008,24,3,14,32
3009,24,3,15,1
3010,24,3,15,2
3011,24,3,15,3
3012,24,3,15,4
3013,24,3,15,5
3014,24,3,15,6
3015,24,3,15,7
3016,24,3,15,8
3017,24,3,15,9
3018,24,3,15,10
3019,24,3,15,11
3020,24,3,15,12
3021,24,3,15,13
3022,24,3,15,14
3023,24,3,15,15
3024,24,3,15,16
3025,24,3,15,17
3026,24,3,15,18
3027,24,3,15,19
3028,24,3,15,20
3029,24,3,15,21
3030,24,3,15,22
3031,24,3,15,23
3032,24,3,15,24
3033,24,3,15,25
3034,24,3,15,26
3035,24,3,15,27
3036,24,3,15,28
3037,24,3,15,29
3038,24,3,15,30
3039,24,3,15,31
3040,24,3,15,32
3041,24,3,16,1
3042,24,3,16,2
3043,24,3,16,3
3044,24,3,16,4
3045,24,3,16,5
3046,24,3,16,6
3047,24,3,16,7
3048,24,3,16,8
3049,24,3,16,9
3050,24,3,16,10
3051,24,3,16,11
3052,24,3,16,12
3053,24,3,16,13
3054,24,3,16,14
3055,24,3,16,15
3056,24,3,16,16
3057,24,3,16,17
3058,24,3,16,18
3059,24,3,16,19
3060,24,3,16,20
3061,24,3,16,21
3062,24,3,16,22
3063,24,3,16,23
3064,24,3,16,24
3065,24,3,16,25
3066,24,3,16,26
3067,24,3,16,27
3068,24,3,16,28
3069,24,3,16,29
3070,24,3,16,30
3071,24,3,16,31
3072,24,3,16,32
3073,34,1,1,1
3074,34,1,1,2
3075,34,1,1,3
3076,34,1,1,4
3077,34,1,1,5
3078,34,1,1,6
3079,34,1,1,7
3080,34,1,1,8
3081,34,1,1,9
3082,34,1,1,10
3083,34,1,1,11
3084,34,1,1,12
3085,34,1,1,13
3086,34,1,1,14
3087,34,1,1,15
3088,34,1,1,16
3089,34,1,1,17
3090,34,1,1,18
3091,34,1,1,19
3092,34,1,1,20
3093,34,1,1,21
3094,34,1,1,22
3095,34,1,1,23
3096,34,1,1,24
3097,34,1,1,25
3098,34,1,1,26
3099,34,1,1,27
3100,34,1,1,28
3101,34,1,1,29
3102,34,1,1,30
3103,34,1,1,31
3104,34,1,1,32
3105,34,1,2,1
3106,34,1,2,2
3107,34,1,2,3
3108,34,1,2,4
3109,34,1,2,5
3110,34,1,2,6
3111,34,1,2,7
3112,34,1,2,8
3113,34,1,2,9
3114,34,1,2,10
3115,34,1,2,11
3116,34,1,2,12
3117,34,1,2,13
3118,34,1,2,14
3119,34,1,2,15
3120,34,1,2,16
3121,34,1,2,17
3122,34,1,2,18
3123,34,1,2,19
3124,34,1,2,20
3125,34,1,2,21
3126,34,1,2,22
3127,34,1,2,23
3128,34,1,2,24
3129,34,1,2,25
3130,34,1,2,26
3131,34,1,2,27
3132,34,1,2,28
3133,34,1,2,29
3134,34,1,2,30
3135,34,1,2,31
3136,34,1,2,32
3137,34,1,3,1
3138,34,1,3,2
3139,34,1,3,3
3140,34,1,3,4
3141,34,1,3,5
3142,34,1,3,6
3143,34,1,3,7
3144,34,1,3,8
3145,34,1,3,9
3146,34,1,3,10
3147,34,1,3,11
3148,34,1,3,12
3149,34,1,3,13
3150,34,1,3,14
3151,34,1,3,15
3152,34,1,3,16
3153,34,1,3,17
3154,34,1,3,18
3155,34,1,3,19
3156,34,1,3,20
3157,34,1,3,21
3158,34,1,3,22
3159,34,1,3,23
3160,34,1,3,24
3161,34,1,3,25
3162,34,1,3,26
3163,34,1,3,27
3164,34,1,3,28
3165,34,1,3,29
3166,34,1,3,30
3167,34,1,3,31
3168,34,1,3,32
3169,34,1,4,1
3170,34,1,4,2
3171,34,1,4,3
3172,34,1,4,4
3173,34,1,4,5
3174,34,1,4,6
3175,34,1,4,7
3176,34,1,4,8
3177,34,1,4,9
3178,34,1,4,10
3179,34,1,4,11
3180,34,1,4,12
3181,34,1,4,13
3182,34,1,4,14
3183,34,1,4,15
3184,34,1,4,16
3185,34,1,4,17
3186,34,1,4,18
3187,34,1,4,19
3188,34,1,4,20
3189,34,1,4,21
3190,34,1,4,22
3191,34,1,4,23
3192,34,1,4,24
3193,34,1,4,25
3194,34,1,4,26
3195,34,1,4,27
3196,34,1,4,28
3197,34,1,4,29
3198,34,1,4,30
3199,34,1,4,31
3200,34,1,4,32
3201,34,1,5,1
3202,34,1,5,2
3203,34,1,5,3
3204,34,1,5,4
3205,34,1,5,5
3206,34,1,5,6
3207,34,1,5,7
3208,34,1,5,8
3209,34,1,5,9
3210,34,1,5,10
3211,34,1,5,11
3212,34,1,5,12
3213,34,1,5,13
3214,34,1,5,14
3215,34,1,5,15
3216,34,1,5,16
3217,34,1,5,17
3218,34,1,5,18
3219,34,1,5,19
3220,34,1,5,20
3221,34,1,5,21
3222,34,1,5,22
3223,34,1,5,23
3224,34,1,5,24
3225,34,1,5,25
3226,34,1,5,26
3227,34,1,5,27
3228,34,1,5,28
3229,34,1,5,29
3230,34,1,5,30
3231,34,1,5,31
3232,34,1,5,32
3233,34,1,6,1
3234,34,1,6,2
3235,34,1,6,3
3236,34,1,6,4
3237,34,1,6,5
3238,34,1,6,6
3239,34,1,6,7
3240,34,1,6,8
3241,34,1,6,9
3242,34,1,6,10
3243,34,1,6,11
3244,34,1,6,12
3245,34,1,6,13
3246,34,1,6,14
3247,34,1,6,15
3248,34,1,6,16
3249,34,1,6,17
3250,34,1,6,18
3251,34,1,6,19
3252,34,1,6,20
3253,34,1,6,21
3254,34,1,6,22
3255,34,1,6,23
3256,34,1,6,24
3257,34,1,6,25
3258,34,1,6,26
3259,34,1,6,27
3260,34,1,6,28
3261,34,1,6,29
3262,34,1,6,30
3263,34,1,6,31
3264,34,1,6,32
3265,34,1,7,1
3266,34,1,7,2
3267,34,1,7,3
3268,34,1,7,4
3269,34,1,7,5
3270,34,1,7,6
3271,34,1,7,7
3272,34,1,7,8
3273,34,1,7,9
3274,34,1,7,10
3275,34,1,7,11
3276,34,1,7,12
3277,34,1,7,13
3278,34,1,7,14
3279,34,1,7,15
3280,34,1,7,16
3281,34,1,7,17
3282,34,1,7,18
3283,34,1,7,19
3284,34,1,7,20
3285,34,1,7,21
3286,34,1,7,22
3287,34,1,7,23
3288,34,1,7,24
3289,34,1,7,25
3290,34,1,7,26
3291,34,1,7,27
3292,34,1,7,28
3293,34,1,7,29
3294,34,1,7,30
3295,34,1,7,31
3296,34,1,7,32
3297,34,1,8,1
3298,34,1,8,2
3299,34,1,8,3
3300,34,1,8,4
3301,34,1,8,5
3302,34,1,8,6
3303,34,1,8,7
3304,34,1,8,8
3305,34,1,8,9
3306,34,1,8,10
3307,34,1,8,11
3308,34,1,8,12
3309,34,1,8,13
3310,34,1,8,14
3311,34,1,8,15
3312,34,1,8,16
3313,34,1,8,17
3314,34,1,8,18
3315,34,1,8,19
3316,34,1,8,20
3317,34,1,8,21
3318,34,1,8,22
3319,34,1,8,23
3320,34,1,8,24
3321,34,1,8,25
3322,34,1,8,26
3323,34,1,8,27
3324,34,1,8,28
3325,34,1,8,29
3326,34,1,8,30
3327,34,1,8,31
3328,34,1,8,32
3329,34,1,9,1
3330,34,1,9,2
3331,34,1,9,3
3332,34,1,9,4
3333,34,1,9,5
3334,34,1,9,6
3335,34,1,9,7
3336,34,1,9,8
3337,34,1,9,9
3338,34,1,9,10
3339,34,1,9,11
3340,34,1,9,12
3341,34,1,9,13
3342,34,1,9,14
3343,34,1,9,15
3344,34,1,9,16
3345,34,1,9,17
3346,34,1,9,18
3347,34,1,9,19
3348,34,1,9,20
3349,34,1,9,21
3350,34,1,9,22
3351,34,1,9,23
3352,34,1,9,24
3353,34,1,9,25
3354,34,1,9,26
3355,34,1,9,27
3356,34,1,9,28
3357,34,1,9,29
3358,34,1,9,30
3359,34,1,9,31
3360,34,1,9,32
3361,34,1,10,1
3362,34,1,10,2
3363,34,1,10,3
3364,34,1,10,4
3365,34,1,10,5
3366,34,1,10,6
3367,34,1,10,7
3368,34,1,10,8
3369,34,1,10,9
3370,34,1,10,10
3371,34,1,10,11
3372,34,1,10,12
3373,34,1,10,13
3374,34,1,10,14
3375,34,1,10,15
3376,34,1,10,16
3377,34,1,10,17
3378,34,1,10,18
3379,34,1,10,19
3380,34,1,10,20
3381,34,1,10,21
3382,34,1,10,22
3383,34,1,10,23
3384,34,1,10,24
3385,34,1,10,25
3386,34,1,10,26
3387,34,1,10,27
3388,34,1,10,28
3389,34,1,10,29
3390,34,1,10,30
3391,34,1,10,31
3392,34,1,10,32
3393,34,1,11,1
3394,34,1,11,2
3395,34,1,11,3
3396,34,1,11,4
3397,34,1,11,5
3398,34,1,11,6
3399,34,1,11,7
3400,34,1,11,8
3401,34,1,11,9
3402,34,1,11,10
3403,34,1,11,11
3404,34,1,11,12
3405,34,1,11,13
3406,34,1,11,14
3407,34,1,11,15
3408,34,1,11,16
3409,34,1,11,17
3410,34,1,11,18
3411,34,1,11,19
3412,34,1,11,20
3413,34,1,11,21
3414,34,1,11,22
3415,34,1,11,23
3416,34,1,11,24
3417,34,1,11,25
3418,34,1,11,26
3419,34,1,11,27
3420,34,1,11,28
3421,34,1,11,29
3422,34,1,11,30
3423,34,1,11,31
3424,34,1,11,32
3425,34,1,12,1
3426,34,1,12,2
3427,34,1,12,3
3428,34,1,12,4
3429,34,1,12,5
3430,34,1,12,6
3431,34,1,12,7
3432,34,1,12,8
3433,34,1,12,9
3434,34,1,12,10
3435,34,1,12,11
3436,34,1,12,12
3437,34,1,12,13
3438,34,1,12,14
3439,34,1,12,15
3440,34,1,12,16
3441,34,1,12,17
3442,34,1,12,18
3443,34,1,12,19
3444,34,1,12,20
3445,34,1,12,21
3446,34,1,12,22
3447,34,1,12,23
3448,34,1,12,24
3449,34,1,12,25
3450,34,1,12,26
3451,34,1,12,27
3452,34,1,12,28
3453,34,1,12,29
3454,34,1,12,30
3455,34,1,12,31
3456,34,1,12,32
3457,34,1,13,1
3458,34,1,13,2
3459,34,1,13,3
3460,34,1,13,4
3461,34,1,13,5
3462,34,1,13,6
3463,34,1,13,7
3464,34,1,13,8
3465,34,1,13,9
3466,34,1,13,10
3467,34,1,13,11
3468,34,1,13,12
3469,34,1,13,13
3470,34,1,13,14
3471,34,1,13,15
3472,34,1,13,16
3473,34,1,13,17
3474,34,1,13,18
3475,34,1,13,19
3476,34,1,13,20
3477,34,1,13,21
3478,34,1,13,22
3479,34,1,13,23
3480,34,1,13,24
3481,34,1,13,25
3482,34,1,13,26
3483,34,1,13,27
3484,34,1,13,28
3485,34,1,13,29
3486,34,1,13,30
3487,34,1,13,31
3488,34,1,13,32
3489,34,1,14,1
3490,34,1,14,2
3491,34,1,14,3
3492,34,1,14,4
3493,34,1,14,5
3494,34,1,14,6
3495,34,1,14,7
3496,34,1,14,8
3497,34,1,14,9
3498,34,1,14,10
3499,34,1,14,11
3500,34,1,14,12
3501,34,1,14,13
3502,34,1,14,14
3503,34,1,14,15
3504,34,1,14,16
3505,34,1,14,17
3506,34,1,14,18
3507,34,1,14,19
3508,34,1,14,20
3509,34,1,14,21
3510,34,1,14,22
3511,34,1,14,23
3512,34,1,14,24
3513,34,1,14,25
3514,34,1,14,26
3515,34,1,14,27
3516,34,1,14,28
3517,34,1,14,29
3518,34,1,14,30
3519,34,1,14,31
3520,34,1,14,32
3521,34,1,15,1
3522,34,1,15,2
3523,34,1,15,3
3524,34,1,15,4
3525,34,1,15,5
3526,34,1,15,6
3527,34,1,15,7
3528,34,1,15,8
3529,34,1,15,9
3530,34,1,15,10
3531,34,1,15,11
3532,34,1,15,12
3533,34,1,15,13
3534,34,1,15,14
3535,34,1,15,15
3536,34,1,15,16
3537,34,1,15,17
3538,34,1,15,18
3539,34,1,15,19
3540,34,1,15,20
3541,34,1,15,21
3542,34,1,15,22
3543,34,1,15,23
3544,34,1,15,24
3545,34,1,15,25
3546,34,1,15,26
3547,34,1,15,27
3548,34,1,15,28
3549,34,1,15,29
3550,34,1,15,30
3551,34,1,15,31
3552,34,1,15,32
3553,34,1,16,1
3554,34,1,16,2
3555,34,1,16,3
3556,34,1,16,4
3557,34,1,16,5
3558,34,1,16,6
3559,34,1,16,7
3560,34,1,16,8
3561,34,1,16,9
3562,34,1,16,10
3563,34,1,16,11
3564,34,1,16,12
3565,34,1,16,13
3566,34,1,16,14
3567,34,1,16,15
3568,34,1,16,16
3569,34,1,16,17
3570,34,1,16,18
3571,34,1,16,19
3572,34,1,16,20
3573,34,1,16,21
3574,34,1,16,22
3575,34,1,16,23
3576,34,1,16,24
3577,34,1,16,25
3578,34,1,16,26
3579,34,1,16,27
3580,34,1,16,28
3581,34,1,16,29
3582,34,1,16,30
3583,34,1,16,31
3584,34,1,16,32
3585,34,2,1,1
3586,34,2,1,2
3587,34,2,1,3
3588,34,2,1,4
3589,34,2,1,5
3590,34,2,1,6
3591,34,2,1,7
3592,34,2,1,8
3593,34,2,1,9
3594,34,2,1,10
3595,34,2,1,11
3596,34,2,1,12
3597,34,2,1,13
3598,34,2,1,14
3599,34,2,1,15
3600,34,2,1,16
3601,34,2,1,17
3602,34,2,1,18
3603,34,2,1,19
3604,34,2,1,20
3605,34,2,1,21
3606,34,2,1,22
3607,34,2,1,23
3608,34,2,1,24
3609,34,2,1,25
3610,34,2,1,26
3611,34,2,1,27
3612,34,2,1,28
3613,34,2,1,29
3614,34,2,1,30
3615,34,2,1,31
3616,34,2,1,32
3617,34,2,2,1
3618,34,2,2,2
3619,34,2,2,3
3620,34,2,2,4
3621,34,2,2,5
3622,34,2,2,6
3623,34,2,2,7
3624,34,2,2,8
3625,34,2,2,9
3626,34,2,2,10
3627,34,2,2,11
3628,34,2,2,12
3629,34,2,2,13
3630,34,2,2,14
3631,34,2,2,15
3632,34,2,2,16
3633,34,2,2,17
3634,34,2,2,18
3635,34,2,2,19
3636,34,2,2,20
3637,34,2,2,21
3638,34,2,2,22
3639,34,2,2,23
3640,34,2,2,24
3641,34,2,2,25
3642,34,2,2,26
3643,34,2,2,27
3644,34,2,2,28
3645,34,2,2,29
3646,34,2,2,30
3647,34,2,2,31
3648,34,2,2,32
3649,34,2,3,1
3650,34,2,3,2
3651,34,2,3,3
3652,34,2,3,4
3653,34,2,3,5
3654,34,2,3,6
3655,34,2,3,7
3656,34,2,3,8
3657,34,2,3,9
3658,34,2,3,10
3659,34,2,3,11
3660,34,2,3,12
3661,34,2,3,13
3662,34,2,3,14
3663,34,2,3,15
3664,34,2,3,16
3665,34,2,3,17
3666,34,2,3,18
3667,34,2,3,19
3668,34,2,3,20
3669,34,2,3,21
3670,34,2,3,22
3671,34,2,3,23
3672,34,2,3,24
3673,34,2,3,25
3674,34,2,3,26
3675,34,2,3,27
3676,34,2,3,28
3677,34,2,3,29
3678,34,2,3,30
3679,34,2,3,31
3680,34,2,3,32
3681,34,2,4,1
3682,34,2,4,2
3683,34,2,4,3
3684,34,2,4,4
3685,34,2,4,5
3686,34,2,4,6
3687,34,2,4,7
3688,34,2,4,8
3689,34,2,4,9
3690,34,2,4,10
3691,34,2,4,11
3692,34,2,4,12
3693,34,2,4,13
3694,34,2,4,14
3695,34,2,4,15
3696,34,2,4,16
3697,34,2,4,17
3698,34,2,4,18
3699,34,2,4,19
3700,34,2,4,20
3701,34,2,4,21
3702,34,2,4,22
3703,34,2,4,23
3704,34,2,4,24
3705,34,2,4,25
3706,34,2,4,26
3707,34,2,4,27
3708,34,2,4,28
3709,34,2,4,29
3710,34,2,4,30
3711,34,2,4,31
3712,34,2,4,32
3713,34,2,5,1
3714,34,2,5,2
3715,34,2,5,3
3716,34,2,5,4
3717,34,2,5,5
3718,34,2,5,6
3719,34,2,5,7
3720,34,2,5,8
3721,34,2,5,9
3722,34,2,5,10
3723,34,2,5,11
3724,34,2,5,12
3725,34,2,5,13
3726,34,2,5,14
3727,34,2,5,15
3728,34,2,5,16
3729,34,2,5,17
3730,34,2,5,18
3731,34,2,5,19
3732,34,2,5,20
3733,34,2,5,21
3734,34,2,5,22
3735,34,2,5,23
3736,34,2,5,24
3737,34,2,5,25
3738,34,2,5,26
3739,34,2,5,27
3740,34,2,5,28
3741,34,2,5,29
3742,34,2,5,30
3743,34,2,5,31
3744,34,2,5,32
3745,34,2,6,1
3746,34,2,6,2
3747,34,2,6,3
3748,34,2,6,4
3749,34,2,6,5
3750,34,2,6,6
3751,34,2,6,7
3752,34,2,6,8
3753,34,2,6,9
3754,34,2,6,10
3755,34,2,6,11
3756,34,2,6,12
3757,34,2,6,13
3758,34,2,6,14
3759,34,2,6,15
3760,34,2,6,16
3761,34,2,6,17
3762,34,2,6,18
3763,34,2,6,19
3764,34,2,6,20
3765,34,2,6,21
3766,34,2,6,22
3767,34,2,6,23
3768,34,2,6,24
3769,34,2,6,25
3770,34,2,6,26
3771,34,2,6,27
3772,34,2,6,28
3773,34,2,6,29
3774,34,2,6,30
3775,34,2,6,31
3776,34,2,6,32
3777,34,2,7,1
3778,34,2,7,2
3779,34,2,7,3
3780,34,2,7,4
3781,34,2,7,5
3782,34,2,7,6
3783,34,2,7,7
3784,34,2,7,8
3785,34,2,7,9
3786,34,2,7,10
3787,34,2,7,11
3788,34,2,7,12
3789,34,2,7,13
3790,34,2,7,14
3791,34,2,7,15
3792,34,2,7,16
3793,34,2,7,17
3794,34,2,7,18
3795,34,2,7,19
3796,34,2,7,20
3797,34,2,7,21
3798,34,2,7,22
3799,34,2,7,23
3800,34,2,7,24
3801,34,2,7,25
3802,34,2,7,26
3803,34,2,7,27
3804,34,2,7,28
3805,34,2,7,29
3806,34,2,7,30
3807,34,2,7,31
3808,34,2,7,32
3809,34,2,8,1
3810,34,2,8,2
3811,34,2,8,3
3812,34,2,8,4
3813,34,2,8,5
3814,34,2,8,6
3815,34,2,8,7
3816,34,2,8,8
3817,34,2,8,9
3818,34,2,8,10
3819,34,2,8,11
3820,34,2,8,12
3821,34,2,8,13
3822,34,2,8,14
3823,34,2,8,15
3824,34,2,8,16
3825,34,2,8,17
3826,34,2,8,18
3827,34,2,8,19
3828,34,2,8,20
3829,34,2,8,21
3830,34,2,8,22
3831,34,2,8,23
3832,34,2,8,24
3833,34,2,8,25
3834,34,2,8,26
3835,34,2,8,27
3836,34,2,8,28
3837,34,2,8,29
3838,34,2,8,30
3839,34,2,8,31
3840,34,2,8,32
3841,34,2,9,1
3842,34,2,9,2
3843,34,2,9,3
3844,34,2,9,4
3845,34,2,9,5
3846,34,2,9,6
3847,34,2,9,7
3848,34,2,9,8
3849,34,2,9,9
3850,34,2,9,10
3851,34,2,9,11
3852,34,2,9,12
3853,34,2,9,13
3854,34,2,9,14
3855,34,2,9,15
3856,34,2,9,16
3857,34,2,9,17
3858,34,2,9,18
3859,34,2,9,19
3860,34,2,9,20
3861,34,2,9,21
3862,34,2,9,22
3863,34,2,9,23
3864,34,2,9,24
3865,34,2,9,25
3866,34,2,9,26
3867,34,2,9,27
3868,34,2,9,28
3869,34,2,9,29
3870,34,2,9,30
3871,34,2,9,31
3872,34,2,9,32
3873,34,2,10,1
3874,34,2,10,2
3875,34,2,10,3
3876,34,2,10,4
3877,34,2,10,5
3878,34,2,10,6
3879,34,2,10,7
3880,34,2,10,8
3881,34,2,10,9
3882,34,2,10,10
3883,34,2,10,11
3884,34,2,10,12
3885,34,2,10,13
3886,34,2,10,14
3887,34,2,10,15
3888,34,2,10,16
3889,34,2,10,17
3890,34,2,10,18
3891,34,2,10,19
